"TimePeriod","Tenant","ProratedQuantity"
"2023-07-06T00:00:00Z","MS-DSZ04PrdStr04A","3638623.5861088214"
"2023-07-07T00:00:00Z","MS-DSZ04PrdStr04A","3690186.3063748516"
"2023-07-08T00:00:00Z","MS-DSZ04PrdStr04A","3375821.9981717444"
"2023-07-09T00:00:00Z","MS-DSZ04PrdStr04A","3394608.3974504308"
"2023-07-10T00:00:00Z","MS-DSZ04PrdStr04A","3365598.6753032189"
"2023-07-11T00:00:00Z","MS-DSZ04PrdStr04A","3671888.4206438167"
"2023-07-12T00:00:00Z","MS-DSZ04PrdStr04A","3701327.8855744367"
"2023-07-13T00:00:00Z","MS-DSZ04PrdStr04A","3712342.1215152051"
"2023-07-14T00:00:00Z","MS-DSZ04PrdStr04A","3616648.3852422126"
"2023-07-15T00:00:00Z","MS-DSZ04PrdStr04A","3439099.6661167569"
"2023-07-16T00:00:00Z","MS-DSZ04PrdStr04A","3264194.8750272444"
"2023-07-17T00:00:00Z","MS-DSZ04PrdStr04A","3487426.2895832593"
"2023-07-18T00:00:00Z","MS-DSZ04PrdStr04A","3642814.8788245507"
"2023-07-19T00:00:00Z","MS-DSZ04PrdStr04A","3646214.2752531129"
"2023-07-20T00:00:00Z","MS-DSZ04PrdStr04A","3680160.719167667"
"2023-07-21T00:00:00Z","MS-DSZ04PrdStr04A","3521668.3033124506"
"2023-07-22T00:00:00Z","MS-DSZ04PrdStr04A","3189235.2587181558"
"2023-07-23T00:00:00Z","MS-DSZ04PrdStr04A","3223187.1052247486"
"2023-07-24T00:00:00Z","MS-DSZ04PrdStr04A","3458195.4087351267"
"2023-07-25T00:00:00Z","MS-DSZ04PrdStr04A","3639064.2738674041"
"2023-07-26T00:00:00Z","MS-DSZ04PrdStr04A","3606525.11867597"
"2023-07-27T00:00:00Z","MS-DSZ04PrdStr04A","3605248.8238904"
"2023-07-28T00:00:00Z","MS-DSZ04PrdStr04A","3385736.9933365597"
"2023-07-29T00:00:00Z","MS-DSZ04PrdStr04A","3404229.2744643926"
"2023-07-30T00:00:00Z","MS-DSZ04PrdStr04A","3201706.7844088469"
"2023-07-31T00:00:00Z","MS-DSZ04PrdStr04A","3047727.8311690944"
"2023-08-01T00:00:00Z","MS-DSZ04PrdStr04A","3101701.6305264193"
"2023-08-02T00:00:00Z","MS-DSZ04PrdStr04A","3131635.3607957778"
"2023-08-03T00:00:00Z","MS-DSZ04PrdStr04A","3134626.1141517591"
"2023-08-04T00:00:00Z","MS-DSZ04PrdStr04A","3079814.1612119363"
"2023-08-05T00:00:00Z","MS-DSZ04PrdStr04A","2868159.1890522284"
"2023-08-06T00:00:00Z","MS-DSZ04PrdStr04A","2840050.3890006817"
"2023-08-07T00:00:00Z","MS-DSZ04PrdStr04A","3000102.4278289839"
"2023-08-08T00:00:00Z","MS-DSZ04PrdStr04A","3154100.3461353225"
"2023-08-09T00:00:00Z","MS-DSZ04PrdStr04A","3261944.96764324"
"2023-08-10T00:00:00Z","MS-DSZ04PrdStr04A","3203890.9384223549"
"2023-08-11T00:00:00Z","MS-DSZ04PrdStr04A","3108369.3466095421"
"2023-08-12T00:00:00Z","MS-DSZ04PrdStr04A","2930322.6548917009"
"2023-08-13T00:00:00Z","MS-DSZ04PrdStr04A","2883990.0911096344"
"2023-08-14T00:00:00Z","MS-DSZ04PrdStr04A","2981455.9451872441"
"2023-08-15T00:00:00Z","MS-DSZ04PrdStr04A","3128479.7573491936"
"2023-08-16T00:00:00Z","MS-DSZ04PrdStr04A","3284841.482223182"
"2023-08-17T00:00:00Z","MS-DSZ04PrdStr04A","3263412.562295814"
"2023-08-18T00:00:00Z","MS-DSZ04PrdStr04A","3125719.3972720536"
"2023-08-19T00:00:00Z","MS-DSZ04PrdStr04A","3005887.1580926119"
"2023-08-20T00:00:00Z","MS-DSZ04PrdStr04A","2946973.2888384755"
"2023-08-21T00:00:00Z","MS-DSZ04PrdStr04A","3122595.9215599662"
"2023-08-22T00:00:00Z","MS-DSZ04PrdStr04A","3213324.1884424281"
"2023-08-23T00:00:00Z","MS-DSZ04PrdStr04A","3208501.2472044318"
"2023-08-24T00:00:00Z","MS-DSZ04PrdStr04A","3200059.7225407488"
