"TimePeriod","Tenant","ProratedQuantity"
"2023-07-08T00:00:00Z","MS-MWH20PrdStr02E","8552674.9707364347"
"2023-07-09T00:00:00Z","MS-MWH20PrdStr02E","8435614.3079537284"
"2023-07-10T00:00:00Z","MS-MWH20PrdStr02E","8658228.4734564126"
"2023-07-11T00:00:00Z","MS-MWH20PrdStr02E","8649976.29458789"
"2023-07-12T00:00:00Z","MS-MWH20PrdStr02E","8848377.7482813485"
"2023-07-13T00:00:00Z","MS-MWH20PrdStr02E","9036386.7296014465"
"2023-07-14T00:00:00Z","MS-MWH20PrdStr02E","8785998.6776251439"
"2023-07-15T00:00:00Z","MS-MWH20PrdStr02E","8790652.00116713"
"2023-07-16T00:00:00Z","MS-MWH20PrdStr02E","8850601.4878042657"
"2023-07-17T00:00:00Z","MS-MWH20PrdStr02E","9311472.69041386"
"2023-07-18T00:00:00Z","MS-MWH20PrdStr02E","9390337.4917356055"
"2023-07-19T00:00:00Z","MS-MWH20PrdStr02E","9835417.75887558"
"2023-07-20T00:00:00Z","MS-MWH20PrdStr02E","9451258.03024249"
"2023-07-21T00:00:00Z","MS-MWH20PrdStr02E","9130839.6228330173"
"2023-07-22T00:00:00Z","MS-MWH20PrdStr02E","9042726.9909554664"
"2023-07-23T00:00:00Z","MS-MWH20PrdStr02E","9190928.4995262846"
"2023-07-24T00:00:00Z","MS-MWH20PrdStr02E","9211524.065564286"
"2023-07-25T00:00:00Z","MS-MWH20PrdStr02E","9351852.0482793"
"2023-07-26T00:00:00Z","MS-MWH20PrdStr02E","9099921.9128384311"
"2023-07-27T00:00:00Z","MS-MWH20PrdStr02E","9057091.0204036571"
"2023-07-28T00:00:00Z","MS-MWH20PrdStr02E","8623773.1166216731"
"2023-07-29T00:00:00Z","MS-MWH20PrdStr02E","8701316.3710924257"
"2023-07-30T00:00:00Z","MS-MWH20PrdStr02E","8506435.7831036281"
"2023-07-31T00:00:00Z","MS-MWH20PrdStr02E","8784055.1709749233"
"2023-08-01T00:00:00Z","MS-MWH20PrdStr02E","9111149.2772965934"
"2023-08-02T00:00:00Z","MS-MWH20PrdStr02E","9280827.2219511718"
"2023-08-03T00:00:00Z","MS-MWH20PrdStr02E","9111547.4055355061"
"2023-08-04T00:00:00Z","MS-MWH20PrdStr02E","8672339.24203968"
"2023-08-05T00:00:00Z","MS-MWH20PrdStr02E","7986702.2753347494"
"2023-08-06T00:00:00Z","MS-MWH20PrdStr02E","7795597.4311366156"
"2023-08-07T00:00:00Z","MS-MWH20PrdStr02E","8018107.7555274153"
"2023-08-08T00:00:00Z","MS-MWH20PrdStr02E","8428299.9445174858"
"2023-08-09T00:00:00Z","MS-MWH20PrdStr02E","8548824.8557546139"
"2023-08-10T00:00:00Z","MS-MWH20PrdStr02E","8478601.9451888725"
"2023-08-11T00:00:00Z","MS-MWH20PrdStr02E","8662045.936540138"
"2023-08-12T00:00:00Z","MS-MWH20PrdStr02E","8468684.9017893225"
"2023-08-13T00:00:00Z","MS-MWH20PrdStr02E","8064268.6175574893"
"2023-08-14T00:00:00Z","MS-MWH20PrdStr02E","8365080.5433085822"
"2023-08-15T00:00:00Z","MS-MWH20PrdStr02E","8791299.9650108479"
"2023-08-16T00:00:00Z","MS-MWH20PrdStr02E","9110287.5463216156"
"2023-08-17T00:00:00Z","MS-MWH20PrdStr02E","8830880.514394857"
"2023-08-18T00:00:00Z","MS-MWH20PrdStr02E","8642042.3411684167"
"2023-08-19T00:00:00Z","MS-MWH20PrdStr02E","8412845.74797951"
"2023-08-20T00:00:00Z","MS-MWH20PrdStr02E","8162304.5921044992"
"2023-08-21T00:00:00Z","MS-MWH20PrdStr02E","8546832.3563887589"
"2023-08-22T00:00:00Z","MS-MWH20PrdStr02E","8803775.5555753373"
"2023-08-23T00:00:00Z","MS-MWH20PrdStr02E","9156118.9285259843"
"2023-08-24T00:00:00Z","MS-MWH20PrdStr02E","9364636.0067438167"
"2023-08-25T00:00:00Z","MS-MWH20PrdStr02E","8969682.35661912"
"2023-08-26T00:00:00Z","MS-MWH20PrdStr02E","8536504.13027206"
"2023-08-27T00:00:00Z","MS-MWH20PrdStr02E","8237592.803272916"
"2023-08-28T00:00:00Z","MS-MWH20PrdStr02E","8381164.11582306"
"2023-08-29T00:00:00Z","MS-MWH20PrdStr02E","8802004.8212195318"
"2023-08-30T00:00:00Z","MS-MWH20PrdStr02E","8706702.17756927"
"2023-08-31T00:00:00Z","MS-MWH20PrdStr02E","8531729.3735105842"
"2023-09-01T00:00:00Z","MS-MWH20PrdStr02E","8805395.327083461"
"2023-09-02T00:00:00Z","MS-MWH20PrdStr02E","8104476.8377472768"
"2023-09-03T00:00:00Z","MS-MWH20PrdStr02E","8396486.1293673683"
"2023-09-04T00:00:00Z","MS-MWH20PrdStr02E","8268888.5046810647"
"2023-09-05T00:00:00Z","MS-MWH20PrdStr02E","8506606.3107319623"
"2023-09-06T00:00:00Z","MS-MWH20PrdStr02E","8894182.8134336155"
"2023-09-08T00:00:00Z","MS-MWH20PrdStr02E","7129140.4154846119"
"2023-09-09T00:00:00Z","MS-MWH20PrdStr02E","8393110.3457771167"
"2023-09-10T00:00:00Z","MS-MWH20PrdStr02E","8039318.02857693"
"2023-09-11T00:00:00Z","MS-MWH20PrdStr02E","8354839.540330518"
"2023-09-12T00:00:00Z","MS-MWH20PrdStr02E","9033100.8001824412"
"2023-09-13T00:00:00Z","MS-MWH20PrdStr02E","8866039.8638104759"
"2023-09-14T00:00:00Z","MS-MWH20PrdStr02E","8633983.20954265"
"2023-09-15T00:00:00Z","MS-MWH20PrdStr02E","8389680.4514855091"
"2023-09-16T00:00:00Z","MS-MWH20PrdStr02E","8123346.9271280663"
"2023-09-17T00:00:00Z","MS-MWH20PrdStr02E","8095233.0730711948"
"2023-09-18T00:00:00Z","MS-MWH20PrdStr02E","8310158.0326887993"
"2023-09-19T00:00:00Z","MS-MWH20PrdStr02E","8487890.1129234526"
"2023-09-20T00:00:00Z","MS-MWH20PrdStr02E","8672149.8628939539"
"2023-09-21T00:00:00Z","MS-MWH20PrdStr02E","8656181.0913353562"
"2023-09-22T00:00:00Z","MS-MWH20PrdStr02E","8593735.0323068928"
"2023-09-23T00:00:00Z","MS-MWH20PrdStr02E","8219532.2141540144"
"2023-09-24T00:00:00Z","MS-MWH20PrdStr02E","7983829.1962530846"
"2023-09-25T00:00:00Z","MS-MWH20PrdStr02E","8232184.7001656117"
"2023-09-26T00:00:00Z","MS-MWH20PrdStr02E","8565027.6867507976"
"2023-09-27T00:00:00Z","MS-MWH20PrdStr02E","8567732.9295798521"
"2023-09-28T00:00:00Z","MS-MWH20PrdStr02E","9176046.7975778"
"2023-09-29T00:00:00Z","MS-MWH20PrdStr02E","8335738.2404263262"
"2023-09-30T00:00:00Z","MS-MWH20PrdStr02E","8392784.2158789523"
"2023-10-01T00:00:00Z","MS-MWH20PrdStr02E","8137796.8983631162"
"2023-10-02T00:00:00Z","MS-MWH20PrdStr02E","8193371.6182372216"
"2023-10-03T00:00:00Z","MS-MWH20PrdStr02E","8519527.6984383631"
"2023-10-04T00:00:00Z","MS-MWH20PrdStr02E","8287601.3753643874"
"2023-10-05T00:00:00Z","MS-MWH20PrdStr02E","8416410.6678839158"
"2023-10-06T00:00:00Z","MS-MWH20PrdStr02E","8389042.5108506549"
"2023-10-07T00:00:00Z","MS-MWH20PrdStr02E","7939977.6507348455"
"2023-10-08T00:00:00Z","MS-MWH20PrdStr02E","7772327.8881247723"
"2023-10-09T00:00:00Z","MS-MWH20PrdStr02E","7977601.6654156391"
"2023-10-10T00:00:00Z","MS-MWH20PrdStr02E","8395729.26760551"
"2023-10-11T00:00:00Z","MS-MWH20PrdStr02E","8597776.5785820447"
"2023-10-12T00:00:00Z","MS-MWH20PrdStr02E","8721818.9313876331"
"2023-10-13T00:00:00Z","MS-MWH20PrdStr02E","8805871.93068866"
"2023-10-14T00:00:00Z","MS-MWH20PrdStr02E","8520976.0067818761"
"2023-10-15T00:00:00Z","MS-MWH20PrdStr02E","8257926.0110692671"
"2023-10-16T00:00:00Z","MS-MWH20PrdStr02E","7860170.0939851217"
"2023-10-17T00:00:00Z","MS-MWH20PrdStr02E","8282600.13852747"
"2023-10-18T00:00:00Z","MS-MWH20PrdStr02E","8366062.5256240983"
"2023-10-19T00:00:00Z","MS-MWH20PrdStr02E","8398298.2163196113"
"2023-10-20T00:00:00Z","MS-MWH20PrdStr02E","8613932.8105501737"
"2023-10-21T00:00:00Z","MS-MWH20PrdStr02E","8074989.641931803"
"2023-10-22T00:00:00Z","MS-MWH20PrdStr02E","7920707.5700681619"
"2023-10-23T00:00:00Z","MS-MWH20PrdStr02E","8081592.9196396191"
"2023-10-24T00:00:00Z","MS-MWH20PrdStr02E","8914368.6696644723"
"2023-10-25T00:00:00Z","MS-MWH20PrdStr02E","8354537.8231044794"
"2023-10-26T00:00:00Z","MS-MWH20PrdStr02E","8648295.9852733668"
"2023-10-27T00:00:00Z","MS-MWH20PrdStr02E","8140626.3275182908"
"2023-10-28T00:00:00Z","MS-MWH20PrdStr02E","7874297.3042998072"
"2023-10-29T00:00:00Z","MS-MWH20PrdStr02E","7767147.9163803812"
"2023-10-30T00:00:00Z","MS-MWH20PrdStr02E","8102940.2235528287"
"2023-10-31T00:00:00Z","MS-MWH20PrdStr02E","8324465.44501629"
"2023-11-01T00:00:00Z","MS-MWH20PrdStr02E","8500699.0589020811"
"2023-11-02T00:00:00Z","MS-MWH20PrdStr02E","8535136.8919485155"
"2023-11-03T00:00:00Z","MS-MWH20PrdStr02E","7701115.7152787177"
"2023-11-04T00:00:00Z","MS-MWH20PrdStr02E","8193866.0907430416"
"2023-11-05T00:00:00Z","MS-MWH20PrdStr02E","8066056.1288264142"
"2023-11-06T00:00:00Z","MS-MWH20PrdStr02E","8377894.10431754"
"2023-11-07T00:00:00Z","MS-MWH20PrdStr02E","8512675.8397336975"
"2023-11-08T00:00:00Z","MS-MWH20PrdStr02E","8500409.040885834"
"2023-11-09T00:00:00Z","MS-MWH20PrdStr02E","8290443.3335167859"
"2023-11-10T00:00:00Z","MS-MWH20PrdStr02E","8304093.2174866647"
"2023-11-11T00:00:00Z","MS-MWH20PrdStr02E","8224941.269065815"
"2023-11-12T00:00:00Z","MS-MWH20PrdStr02E","7881935.3481818363"
"2023-11-13T00:00:00Z","MS-MWH20PrdStr02E","8086483.1110561993"
"2023-11-14T00:00:00Z","MS-MWH20PrdStr02E","8408979.6950152311"
"2023-11-15T00:00:00Z","MS-MWH20PrdStr02E","8706286.0703928266"
"2023-11-16T00:00:00Z","MS-MWH20PrdStr02E","8418683.8843849637"
"2023-11-17T00:00:00Z","MS-MWH20PrdStr02E","8237688.6287981234"
"2023-11-18T00:00:00Z","MS-MWH20PrdStr02E","8023027.4866865929"
"2023-11-19T00:00:00Z","MS-MWH20PrdStr02E","7791407.6219549272"
"2023-11-20T00:00:00Z","MS-MWH20PrdStr02E","8138000.957461196"
"2023-11-21T00:00:00Z","MS-MWH20PrdStr02E","8314485.73322853"
"2023-11-22T00:00:00Z","MS-MWH20PrdStr02E","8212508.1969721019"
"2023-11-23T00:00:00Z","MS-MWH20PrdStr02E","8034768.34263465"
"2023-11-24T00:00:00Z","MS-MWH20PrdStr02E","7835151.1679129386"
"2023-11-25T00:00:00Z","MS-MWH20PrdStr02E","7781221.7313279454"
"2023-11-26T00:00:00Z","MS-MWH20PrdStr02E","7700330.5228979187"
"2023-11-27T00:00:00Z","MS-MWH20PrdStr02E","8060624.8827776331"
"2023-11-28T00:00:00Z","MS-MWH20PrdStr02E","8335503.73028845"
"2023-11-29T00:00:00Z","MS-MWH20PrdStr02E","8332054.8273711214"
"2023-11-30T00:00:00Z","MS-MWH20PrdStr02E","8390577.2430699226"
"2023-12-01T00:00:00Z","MS-MWH20PrdStr02E","8385124.51440975"
"2023-12-02T00:00:00Z","MS-MWH20PrdStr02E","8101387.0821755882"
"2023-12-03T00:00:00Z","MS-MWH20PrdStr02E","7945416.4429318151"
"2023-12-04T00:00:00Z","MS-MWH20PrdStr02E","8473282.88981798"
"2023-12-05T00:00:00Z","MS-MWH20PrdStr02E","8584192.572683489"
"2023-12-06T00:00:00Z","MS-MWH20PrdStr02E","8376413.5633862484"
"2023-12-07T00:00:00Z","MS-MWH20PrdStr02E","8340544.3480551643"
"2023-12-08T00:00:00Z","MS-MWH20PrdStr02E","8181142.1530006956"
"2023-12-09T00:00:00Z","MS-MWH20PrdStr02E","8334503.0988243287"
"2023-12-10T00:00:00Z","MS-MWH20PrdStr02E","7851731.6258470137"
"2023-12-11T00:00:00Z","MS-MWH20PrdStr02E","8104857.9593409263"
"2023-12-12T00:00:00Z","MS-MWH20PrdStr02E","8474795.0525942538"
"2023-12-13T00:00:00Z","MS-MWH20PrdStr02E","8384232.1665238431"
"2023-12-14T00:00:00Z","MS-MWH20PrdStr02E","8309048.884356508"
"2023-12-15T00:00:00Z","MS-MWH20PrdStr02E","8189167.2499155719"
"2023-12-16T00:00:00Z","MS-MWH20PrdStr02E","7811089.9167780178"
"2023-12-17T00:00:00Z","MS-MWH20PrdStr02E","7522118.2063671388"
"2023-12-18T00:00:00Z","MS-MWH20PrdStr02E","8058067.1414082237"
"2023-12-19T00:00:00Z","MS-MWH20PrdStr02E","8229640.7716535749"
"2023-12-20T00:00:00Z","MS-MWH20PrdStr02E","8058253.3265328361"
"2023-12-21T00:00:00Z","MS-MWH20PrdStr02E","8187338.4111276986"
"2023-12-22T00:00:00Z","MS-MWH20PrdStr02E","8084152.0744691249"
"2023-12-23T00:00:00Z","MS-MWH20PrdStr02E","7755594.45138072"
"2023-12-24T00:00:00Z","MS-MWH20PrdStr02E","7761760.6504522245"
"2023-12-25T00:00:00Z","MS-MWH20PrdStr02E","7767876.6458144169"
"2023-12-26T00:00:00Z","MS-MWH20PrdStr02E","7997353.81838757"
"2023-12-27T00:00:00Z","MS-MWH20PrdStr02E","7913689.3762530582"
"2023-12-28T00:00:00Z","MS-MWH20PrdStr02E","7745298.6335272854"
"2023-12-29T00:00:00Z","MS-MWH20PrdStr02E","7639327.3444748232"
"2023-12-30T00:00:00Z","MS-MWH20PrdStr02E","7855199.2785573378"
"2023-12-31T00:00:00Z","MS-MWH20PrdStr02E","7496898.6804621788"
"2024-01-01T00:00:00Z","MS-MWH20PrdStr02E","7663852.0378708206"
"2024-01-02T00:00:00Z","MS-MWH20PrdStr02E","7898333.0968660861"
"2024-01-03T00:00:00Z","MS-MWH20PrdStr02E","8073515.2286312655"
"2024-01-04T00:00:00Z","MS-MWH20PrdStr02E","8090224.55681717"
"2024-01-05T00:00:00Z","MS-MWH20PrdStr02E","8118114.6190622784"
"2024-01-06T00:00:00Z","MS-MWH20PrdStr02E","7941997.1589674251"
"2024-01-07T00:00:00Z","MS-MWH20PrdStr02E","7721054.9302914524"
"2024-01-08T00:00:00Z","MS-MWH20PrdStr02E","8254028.9843798326"
"2024-01-09T00:00:00Z","MS-MWH20PrdStr02E","9094764.379806092"
"2024-01-10T00:00:00Z","MS-MWH20PrdStr02E","8436444.7845652923"
"2024-01-11T00:00:00Z","MS-MWH20PrdStr02E","8293940.4704920705"
"2024-01-12T00:00:00Z","MS-MWH20PrdStr02E","8060743.0809331518"
"2024-01-13T00:00:00Z","MS-MWH20PrdStr02E","8052974.1737757027"
"2024-01-14T00:00:00Z","MS-MWH20PrdStr02E","7981854.7758483877"
"2024-01-15T00:00:00Z","MS-MWH20PrdStr02E","8043982.046686816"
"2024-01-16T00:00:00Z","MS-MWH20PrdStr02E","8139278.0489576636"
"2024-01-17T00:00:00Z","MS-MWH20PrdStr02E","8361095.9708971847"
"2024-01-18T00:00:00Z","MS-MWH20PrdStr02E","8011687.707790059"
"2024-01-19T00:00:00Z","MS-MWH20PrdStr02E","8103118.8462748565"
"2024-01-20T00:00:00Z","MS-MWH20PrdStr02E","8054693.3038262026"
"2024-01-21T00:00:00Z","MS-MWH20PrdStr02E","7789858.1320516374"
"2024-01-22T00:00:00Z","MS-MWH20PrdStr02E","8044663.2210519677"
"2024-01-23T00:00:00Z","MS-MWH20PrdStr02E","8519447.6865292452"
"2024-01-24T00:00:00Z","MS-MWH20PrdStr02E","8298341.19955832"
"2024-01-25T00:00:00Z","MS-MWH20PrdStr02E","8937130.96085713"
"2024-01-26T00:00:00Z","MS-MWH20PrdStr02E","8663636.5422696266"
"2024-01-27T00:00:00Z","MS-MWH20PrdStr02E","8237860.8947514743"
"2024-01-28T00:00:00Z","MS-MWH20PrdStr02E","7709395.98129729"
"2024-01-29T00:00:00Z","MS-MWH20PrdStr02E","8575862.326048499"
"2024-01-30T00:00:00Z","MS-MWH20PrdStr02E","8457809.1336164884"
"2024-01-31T00:00:00Z","MS-MWH20PrdStr02E","8398696.50411767"
"2024-02-01T00:00:00Z","MS-MWH20PrdStr02E","9078664.3916690834"
"2024-02-02T00:00:00Z","MS-MWH20PrdStr02E","8584275.464610843"
"2024-02-03T00:00:00Z","MS-MWH20PrdStr02E","8440459.8832787517"
"2024-02-04T00:00:00Z","MS-MWH20PrdStr02E","8476093.7019247618"
"2024-02-05T00:00:00Z","MS-MWH20PrdStr02E","8394553.7273658514"
"2024-02-06T00:00:00Z","MS-MWH20PrdStr02E","8701397.14232463"
"2024-02-07T00:00:00Z","MS-MWH20PrdStr02E","9231767.3536714483"
"2024-02-08T00:00:00Z","MS-MWH20PrdStr02E","8544446.7346304916"
"2024-02-09T00:00:00Z","MS-MWH20PrdStr02E","8530848.86754755"
"2024-02-10T00:00:00Z","MS-MWH20PrdStr02E","8856896.2947181854"
"2024-02-11T00:00:00Z","MS-MWH20PrdStr02E","8373346.4248425569"
"2024-02-12T00:00:00Z","MS-MWH20PrdStr02E","8362662.3888252825"
"2024-02-13T00:00:00Z","MS-MWH20PrdStr02E","9309569.552295113"
"2024-02-14T00:00:00Z","MS-MWH20PrdStr02E","9197728.6116769873"
"2024-02-15T00:00:00Z","MS-MWH20PrdStr02E","8987144.9114134889"
"2024-02-16T00:00:00Z","MS-MWH20PrdStr02E","9211974.72420183"
"2024-02-17T00:00:00Z","MS-MWH20PrdStr02E","8758021.3917882163"
"2024-02-18T00:00:00Z","MS-MWH20PrdStr02E","8004429.7136576455"
"2024-02-19T00:00:00Z","MS-MWH20PrdStr02E","8651335.1422204189"
"2024-02-20T00:00:00Z","MS-MWH20PrdStr02E","8764202.55460016"
"2024-02-21T00:00:00Z","MS-MWH20PrdStr02E","8519051.8239616714"
"2024-02-22T00:00:00Z","MS-MWH20PrdStr02E","8835447.220033275"
"2024-02-23T00:00:00Z","MS-MWH20PrdStr02E","8363069.6456507957"
"2024-02-24T00:00:00Z","MS-MWH20PrdStr02E","8061044.0765885459"
